,texto,tokens
275,"sirviendo ??? 
en lo oscurito, traficando con medicamentos  y lo que hay debajo de la mesa, y así, no por años sino por décadas. y siempre latente la obsesión de ser más de lo que es, ""carlitos, nunca gobernaras jalisco, nunca""","['sirviendo', 'en', 'lo', 'oscurito', 'traficando', 'con', 'medicamentos', 'y', 'lo', 'que', 'hay', 'debajo', 'de', 'la', 'mesa', 'y', 'así', 'no', 'por', 'años', 'sino', 'por', 'décadas', 'y', 'siempre', 'latente', 'la', 'obsesión', 'de', 'ser', 'más', 'de', 'lo', 'que', 'es', 'carlitos', 'nunca', 'gobernaras', 'jalisco', 'nunca']"
276,perfecto y las denuncias y los amparos contra el despilfarro de cintura cantero y lelus.,"['perfecto', 'y', 'las', 'denuncias', 'y', 'los', 'amparos', 'contra', 'el', 'despilfarro', 'de', 'cintura', 'cantero', 'y', 'lelus']"
277,qué manotas tiene señor.,"['qué', 'manotas', 'tiene', 'señor']"
278,entonces nos puede dedicar un poco de honestidad y explicar qué pasó el 16 de septiembre en,"['entonces', 'nos', 'puede', 'dedicar', 'un', 'poco', 'de', 'honestidad', 'y', 'explicar', 'qué', 'pasó', 'el', '16', 'de', 'septiembre', 'en']"
279,es achichincle del,"['es', 'achichincle', 'del']"
280,"entonces comprendes que la gente no te quiere, ¿porque sigues haciendo campaña? deja que otra u otro vaya como candidato y gane la elección, tú no ganas nada, en tu equipo tienes a mucho pendejo y mucho traidor.","['entonces', 'comprendes', 'que', 'la', 'gente', 'no', 'te', 'quiere', 'porque', 'sigues', 'haciendo', 'campaña', 'deja', 'que', 'otra', 'u', 'otro', 'vaya', 'como', 'candidato', 'y', 'gane', 'la', 'elección', 'tú', 'no', 'ganas', 'nada', 'en', 'tu', 'equipo', 'tienes', 'a', 'mucho', 'pendejo', 'y', 'mucho', 'traidor']"
282,ah ok. afortunadamente sumarás una a tu lista de elecciones perdidas.,"['ah', 'ok', 'afortunadamente', 'sumarás', 'una', 'a', 'tu', 'lista', 'de', 'elecciones', 'perdidas']"
283,"eso no es democracia. en algún lugar  de este jallisco organizado por el crimen debe excistir alguien que el pueblo respeta, y sino ya surgirá alguien con la aceptación de todos o finalmente entenderemos como gobernarnos desde  la horizontalidad, lejos del ego y el capital.","['eso', 'no', 'es', 'democracia', 'en', 'algún', 'lugar', 'de', 'este', 'jallisco', 'organizado', 'por', 'el', 'crimen', 'debe', 'excistir', 'alguien', 'que', 'el', 'pueblo', 'respeta', 'y', 'sino', 'ya', 'surgirá', 'alguien', 'con', 'la', 'aceptación', 'de', 'todos', 'o', 'finalmente', 'entenderemos', 'como', 'gobernarnos', 'desde', 'la', 'horizontalidad', 'lejos', 'del', 'ego', 'y', 'el', 'capital']"
284,"si quedas tú cómo candidato de morena, lo mejor para jalisco será","['si', 'quedas', 'tú', 'cómo', 'candidato', 'de', 'morena', 'lo', 'mejor', 'para', 'jalisco', 'será']"
285,"tú estarás con él, pero el pueblo no. no confundas.","['tú', 'estarás', 'con', 'él', 'pero', 'el', 'pueblo', 'no', 'no', 'confundas']"
286,"¿cómo están? cuando leo sus comentarios en las redes sociales y escucho a la gente en mis recorridos, no solo los comprendo, sino que también encuentro el camino para trabajar incansablemente por un futuro mejor para el estado. la vida me ha enseñado a tener el compromiso de…","['cómo', 'están', 'cuando', 'leo', 'sus', 'comentarios', 'en', 'las', 'redes', 'sociales', 'y', 'escucho', 'a', 'la', 'gente', 'en', 'mis', 'recorridos', 'no', 'solo', 'los', 'comprendo', 'sino', 'que', 'también', 'encuentro', 'el', 'camino', 'para', 'trabajar', 'incansablemente', 'por', 'un', 'futuro', 'mejor', 'para', 'el', 'estado', 'la', 'vida', 'me', 'ha', 'enseñado', 'a', 'tener', 'el', 'compromiso', 'de']"
287,que bonyta juncal,"['que', 'bonyta', 'juncal']"
288,un mensaje dirigido totalmente a,"['un', 'mensaje', 'dirigido', 'totalmente', 'a']"
289,pero que terco eres deberas que como deceas ser gobernador de jalisco que es lo que te impulsa el poder o la corrupcion,"['pero', 'que', 'terco', 'eres', 'deberas', 'que', 'como', 'deceas', 'ser', 'gobernador', 'de', 'jalisco', 'que', 'es', 'lo', 'que', 'te', 'impulsa', 'el', 'poder', 'o', 'la', 'corrupcion']"
290,ya borraste las bardas pintadas pocos,"['ya', 'borraste', 'las', 'bardas', 'pintadas', 'pocos']"
291,"ya retírate, descansa.","['ya', 'retírate', 'descansa']"
292,hizo servicio social cuando estuvo en la cárcel ?,"['hizo', 'servicio', 'social', 'cuando', 'estuvo', 'en', 'la', 'cárcel']"
293,"jajajajajaajajaj toda mi vida viviendo de mi comunidad , más bien , no?","['jajajajajaajajaj', 'toda', 'mi', 'vida', 'viviendo', 'de', 'mi', 'comunidad', 'más', 'bien', 'no']"
294,presentan encuesta de,"['presentan', 'encuesta', 'de']"
295,498,['498']
296,"jajaja se aplica maquillaje, edición. y cuando va a eventos con muchos reflectores se lleva sueteres con cuello de tortuga. 
jajajaj","['jajaja', 'se', 'aplica', 'maquillaje', 'edición', 'y', 'cuando', 'va', 'a', 'eventos', 'con', 'muchos', 'reflectores', 'se', 'lleva', 'sueteres', 'con', 'cuello', 'de', 'tortuga', 'jajajaj']"
297,cual comunidad perdón yo no e visto que vaya a donar medicamentos o tratamientos de cáncer a la gente ya que su praton quito esa ayuda,"['cual', 'comunidad', 'perdón', 'yo', 'no', 'e', 'visto', 'que', 'vaya', 'a', 'donar', 'medicamentos', 'o', 'tratamientos', 'de', 'cáncer', 'a', 'la', 'gente', 'ya', 'que', 'su', 'praton', 'quito', 'esa', 'ayuda']"
298,"mujer, vida, libertad: este fue el grito que envió a la cárcel a narges mohammadi, activista iraní que ha sido galardonada hoy con el premio nobel de la paz.

ella y muchas otras mujeres, víctimas de una sistemática violencia y de la indiferencia de su gobierno ante sus clamores,…","['mujer', 'vida', 'libertad', 'este', 'fue', 'el', 'grito', 'que', 'envió', 'a', 'la', 'cárcel', 'a', 'narges', 'mohammadi', 'activista', 'iraní', 'que', 'ha', 'sido', 'galardonada', 'hoy', 'con', 'el', 'premio', 'nobel', 'de', 'la', 'paz', 'ella', 'y', 'muchas', 'otras', 'mujeres', 'víctimas', 'de', 'una', 'sistemática', 'violencia', 'y', 'de', 'la', 'indiferencia', 'de', 'su', 'gobierno', 'ante', 'sus', 'clamores']"
299,la verdad se pasan que mal,"['la', 'verdad', 'se', 'pasan', 'que', 'mal']"
301,"puras fallas, ya ni porque su carnal es millonario, chales mendigo coraje por eso estamos como estamos","['puras', 'fallas', 'ya', 'ni', 'porque', 'su', 'carnal', 'es', 'millonario', 'chales', 'mendigo', 'coraje', 'por', 'eso', 'estamos', 'como', 'estamos']"
302,ve nomás,"['ve', 'nomás']"
303,"ratero ratero!!! no quieren a morena en jalisco y con este tipo de alcalde , menos a ver","['ratero', 'ratero', 'no', 'quieren', 'a', 'morena', 'en', 'jalisco', 'y', 'con', 'este', 'tipo', 'de', 'alcalde', 'menos', 'a', 'ver']"
304,mira quién te quitará jalisco,"['mira', 'quién', 'te', 'quitará', 'jalisco']"
305,todos,['todos']
306,"viejo guanjo , jalisco no quiere sus cochinadas","['viejo', 'guanjo', 'jalisco', 'no', 'quiere', 'sus', 'cochinadas']"
308,y pa cuando sacamos las dagas que ha hecho,"['y', 'pa', 'cuando', 'sacamos', 'las', 'dagas', 'que', 'ha', 'hecho']"
309,"wey a quien ponga mc vamos a votar por el, no por ti, entiende menso","['wey', 'a', 'quien', 'ponga', 'mc', 'vamos', 'a', 'votar', 'por', 'el', 'no', 'por', 'ti', 'entiende', 'menso']"
310,ya borraste las bardas que mandaste pintar y que aparte lo niegas,"['ya', 'borraste', 'las', 'bardas', 'que', 'mandaste', 'pintar', 'y', 'que', 'aparte', 'lo', 'niegas']"
312,"bien aprendido del que esta en mando,el chiste es emcapricharse y ser vividor y en unos 20 años talves ganes","['bien', 'aprendido', 'del', 'que', 'esta', 'en', 'mando', 'el', 'chiste', 'es', 'emcapricharse', 'y', 'ser', 'vividor', 'y', 'en', 'unos', '20', 'años', 'talves', 'ganes']"
313,"irónico y sarcástico
""toda mi vida sirviendo a mi comunidad""

el chiste se cuenta solo.","['irónico', 'y', 'sarcástico', 'toda', 'mi', 'vida', 'sirviendo', 'a', 'mi', 'comunidad', 'el', 'chiste', 'se', 'cuenta', 'solo']"
315,autlán y el distrito 18 de jalisco estamos con usted doc! cero impunidad contra los naranjas corruptos que embargaron y robaron el dinero de los jaliscienses!,"['autlán', 'y', 'el', 'distrito', '18', 'de', 'jalisco', 'estamos', 'con', 'usted', 'doc', 'cero', 'impunidad', 'contra', 'los', 'naranjas', 'corruptos', 'que', 'embargaron', 'y', 'robaron', 'el', 'dinero', 'de', 'los', 'jaliscienses']"
316,214,['214']
317,"llevo toda mi vida sirviendo a mi comunidad, y hoy, en el distrito 4 de zapopan, recordé mis primeras visitas de trabajo social hace casi dos décadas, de la mano de jóvenes que hoy son líderes.  todavía hay muchas carencias, pero vamos a luchar, con la conciencia y el corazón,…","['llevo', 'toda', 'mi', 'vida', 'sirviendo', 'a', 'mi', 'comunidad', 'y', 'hoy', 'en', 'el', 'distrito', '4', 'de', 'zapopan', 'recordé', 'mis', 'primeras', 'visitas', 'de', 'trabajo', 'social', 'hace', 'casi', 'dos', 'décadas', 'de', 'la', 'mano', 'de', 'jóvenes', 'que', 'hoy', 'son', 'líderes', 'todavía', 'hay', 'muchas', 'carencias', 'pero', 'vamos', 'a', 'luchar', 'con', 'la', 'conciencia', 'y', 'el', 'corazón']"
318,les falto el,"['les', 'falto', 'el']"
320,tus post jajaja pobre pendejo de ti,"['tus', 'post', 'jajaja', 'pobre', 'pendejo', 'de', 'ti']"
321,488,['488']
322,mentiroso,['mentiroso']
323,para los jaliscienses será un gusto hacerte perder de nuevo.,"['para', 'los', 'jaliscienses', 'será', 'un', 'gusto', 'hacerte', 'perder', 'de', 'nuevo']"
324,ya necesitamos a el dr. de gobernador en jalisco y asi va ser apoyo para el dr. lomeli,"['ya', 'necesitamos', 'a', 'el', 'dr', 'de', 'gobernador', 'en', 'jalisco', 'y', 'asi', 'va', 'ser', 'apoyo', 'para', 'el', 'dr', 'lomeli']"
325,¿vas a decir algo de lo que pasó en el edificio lobby 33? ahí mataron a un joven y es propiedad de,"['vas', 'a', 'decir', 'algo', 'de', 'lo', 'que', 'pasó', 'en', 'el', 'edificio', 'lobby', '33', 'ahí', 'mataron', 'a', 'un', 'joven', 'y', 'es', 'propiedad', 'de']"
326,181,['181']
327,el proximo gobernador de jalisco,"['el', 'proximo', 'gobernador', 'de', 'jalisco']"
328,jalisco necesita un cambio y llegara con el dr. lomeli apoyo total para el,"['jalisco', 'necesita', 'un', 'cambio', 'y', 'llegara', 'con', 'el', 'dr', 'lomeli', 'apoyo', 'total', 'para', 'el']"
329,jalisco esta con el dr. vamos por la transformacion en jalisco,"['jalisco', 'esta', 'con', 'el', 'dr', 'vamos', 'por', 'la', 'transformacion', 'en', 'jalisco']"
330,vamos por la transformacion de jalisco de la mano de el dr. lomeli,"['vamos', 'por', 'la', 'transformacion', 'de', 'jalisco', 'de', 'la', 'mano', 'de', 'el', 'dr', 'lomeli']"
331,"esa cosa no es un vocero, es su lame huevos y aparte es putito jajajaaja","['esa', 'cosa', 'no', 'es', 'un', 'vocero', 'es', 'su', 'lame', 'huevos', 'y', 'aparte', 'es', 'putito', 'jajajaaja']"
332,viejo corrupto sabes que no vas a ganar y aun así sigues,"['viejo', 'corrupto', 'sabes', 'que', 'no', 'vas', 'a', 'ganar', 'y', 'aun', 'así', 'sigues']"
333,"tal vez usted sea el mejor candidato para jalisco solo que chava desprestigio su partido con tantas cosas que se le conocen, una lastima para morena tenga aspirantes con pensiones de oro como es el candidato a gobernador salvador!!!!","['tal', 'vez', 'usted', 'sea', 'el', 'mejor', 'candidato', 'para', 'jalisco', 'solo', 'que', 'chava', 'desprestigio', 'su', 'partido', 'con', 'tantas', 'cosas', 'que', 'se', 'le', 'conocen', 'una', 'lastima', 'para', 'morena', 'tenga', 'aspirantes', 'con', 'pensiones', 'de', 'oro', 'como', 'es', 'el', 'candidato', 'a', 'gobernador', 'salvador']"
334,"las mujeres de jalisco merecen vivir libres, plenas y con dignidad. hagamos de este sueño una realidad.","['las', 'mujeres', 'de', 'jalisco', 'merecen', 'vivir', 'libres', 'plenas', 'y', 'con', 'dignidad', 'hagamos', 'de', 'este', 'sueño', 'una', 'realidad']"
335,seguro son de morena!,"['seguro', 'son', 'de', 'morena']"
336,"dr. desgraciadamente usted es el mejor candidato para jalisco pero al parecer no para los que integran morena en jalisco, menos para los intereses de peña","['dr', 'desgraciadamente', 'usted', 'es', 'el', 'mejor', 'candidato', 'para', 'jalisco', 'pero', 'al', 'parecer', 'no', 'para', 'los', 'que', 'integran', 'morena', 'en', 'jalisco', 'menos', 'para', 'los', 'intereses', 'de', 'peña']"
337,cuéntanos de esto mi perro,"['cuéntanos', 'de', 'esto', 'mi', 'perro']"
338,"la va a ganar, pero la que se ganó en 2012, en 2015, en 2018 y 2021","['la', 'va', 'a', 'ganar', 'pero', 'la', 'que', 'se', 'ganó', 'en', '2012', 'en', '2015', 'en', '2018', 'y', '2021']"
339,por fin va ganando en una encuesta ese bueno para robar. tengo desde el 2012 viéndolo perder cada 3 años.,"['por', 'fin', 'va', 'ganando', 'en', 'una', 'encuesta', 'ese', 'bueno', 'para', 'robar', 'tengo', 'desde', 'el', '2012', 'viéndolo', 'perder', 'cada', '3', 'años']"
340,"si lanzan a ese pendejo es victoria segura para los pelones de alfaro.i
de ese we a lemus, la banda va a elegir a lemus. una kgada de candidato lo que presenta morena","['si', 'lanzan', 'a', 'ese', 'pendejo', 'es', 'victoria', 'segura', 'para', 'los', 'pelones', 'de', 'alfaro', 'i', 'de', 'ese', 'we', 'a', 'lemus', 'la', 'banda', 'va', 'a', 'elegir', 'a', 'lemus', 'una', 'kgada', 'de', 'candidato', 'lo', 'que', 'presenta', 'morena']"
341,no para recorre,"['no', 'para', 'recorre']"
342,propiedad de,"['propiedad', 'de']"
343,lo único que usted va a coordinar son las transas en sus empresas… pero gracias por su preocupación doc!,"['lo', 'único', 'que', 'usted', 'va', 'a', 'coordinar', 'son', 'las', 'transas', 'en', 'sus', 'empresas', 'pero', 'gracias', 'por', 'su', 'preocupación', 'doc']"
344,p1nch3 cínico!!,"['p1nch3', 'cínico']"
345,"dr, ya dejese de mamadas, en jalisco nadie lo quiere, ya dejé la oportunidad a alguien más .","['dr', 'ya', 'dejese', 'de', 'mamadas', 'en', 'jalisco', 'nadie', 'lo', 'quiere', 'ya', 'dejé', 'la', 'oportunidad', 'a', 'alguien', 'más']"
346,"efectivamente, llevas casi 20 años comprometidisimo con los intereses personales y en pie de lucha por no soltar el hueso.
ahora más que nunca sabemos  de tus aspiraciones.

justamente, seremos el motor para que la desesperanza de una nula ""transformación"" no  destruya","['efectivamente', 'llevas', 'casi', '20', 'años', 'comprometidisimo', 'con', 'los', 'intereses', 'personales', 'y', 'en', 'pie', 'de', 'lucha', 'por', 'no', 'soltar', 'el', 'hueso', 'ahora', 'más', 'que', 'nunca', 'sabemos', 'de', 'tus', 'aspiraciones', 'justamente', 'seremos', 'el', 'motor', 'para', 'que', 'la', 'desesperanza', 'de', 'una', 'nula', 'transformación', 'no', 'destruya']"
347,que raro que ahora no diga nada,"['que', 'raro', 'que', 'ahora', 'no', 'diga', 'nada']"
348,jalisco no aguanta más! no cabe duda que el pueblo de jalisco encontrará en usted estimado doc,"['jalisco', 'no', 'aguanta', 'más', 'no', 'cabe', 'duda', 'que', 'el', 'pueblo', 'de', 'jalisco', 'encontrará', 'en', 'usted', 'estimado', 'doc']"
349,y aún así  de torpe lo quieren de candidato otra vez!!! fuera lomelí de morena!!!,"['y', 'aún', 'así', 'de', 'torpe', 'lo', 'quieren', 'de', 'candidato', 'otra', 'vez', 'fuera', 'lomelí', 'de', 'morena']"
351,como olvidar cuando,"['como', 'olvidar', 'cuando']"
352,547,['547']
353,y su vocero,"['y', 'su', 'vocero']"
354,oiga,['oiga']
355,que casualidad,"['que', 'casualidad']"
356,continúa,['continúa']
357,así es doc. gastando suela con el pueblo.,"['así', 'es', 'doc', 'gastando', 'suela', 'con', 'el', 'pueblo']"
358,"ve a revisar tu edificio, tienes un desmadre con tus amigos los narcos.","['ve', 'a', 'revisar', 'tu', 'edificio', 'tienes', 'un', 'desmadre', 'con', 'tus', 'amigos', 'los', 'narcos']"
359,"en su objetivo de ser coordinador de la defensa de la transformación en jalisco,","['en', 'su', 'objetivo', 'de', 'ser', 'coordinador', 'de', 'la', 'defensa', 'de', 'la', 'transformación', 'en', 'jalisco']"
360,¡todo el apoyo al,"['todo', 'el', 'apoyo', 'al']"
361,"¿cuáles encuestas? ah sí, las cuchareadas por su propio partido, se debería modificar la ley para que un candidato solo pueda participar dos veces máximo en puestos de elección popular, este señor corrupto no le ha quedado claro que nadie lo quiere.","['cuáles', 'encuestas', 'ah', 'sí', 'las', 'cuchareadas', 'por', 'su', 'propio', 'partido', 'se', 'debería', 'modificar', 'la', 'ley', 'para', 'que', 'un', 'candidato', 'solo', 'pueda', 'participar', 'dos', 'veces', 'máximo', 'en', 'puestos', 'de', 'elección', 'popular', 'este', 'señor', 'corrupto', 'no', 'le', 'ha', 'quedado', 'claro', 'que', 'nadie', 'lo', 'quiere']"
362,"así es como se hace con la gente directamente, gracias siempre por la cercanía dr lomeli","['así', 'es', 'como', 'se', 'hace', 'con', 'la', 'gente', 'directamente', 'gracias', 'siempre', 'por', 'la', 'cercanía', 'dr', 'lomeli']"
363,"el día de hoy tengo el honor de compartir un diálogo con militantes y simpatizantes de morena en teuchitlán. en esta reunión, les hablo sobre mi compromiso con la cuarta transformación y por qué motivo aspiro a coordinar los comités de defensa de la","['el', 'día', 'de', 'hoy', 'tengo', 'el', 'honor', 'de', 'compartir', 'un', 'diálogo', 'con', 'militantes', 'y', 'simpatizantes', 'de', 'morena', 'en', 'teuchitlán', 'en', 'esta', 'reunión', 'les', 'hablo', 'sobre', 'mi', 'compromiso', 'con', 'la', 'cuarta', 'transformación', 'y', 'por', 'qué', 'motivo', 'aspiro', 'a', 'coordinar', 'los', 'comités', 'de', 'defensa', 'de', 'la']"
364,es el próximo gobernador de jalisco …. fuera mc yaaa,"['es', 'el', 'próximo', 'gobernador', 'de', 'jalisco', 'fuera', 'mc', 'yaaa']"
365,"| este miércoles, el","['este', 'miércoles', 'el']"
366,eres una mujer con garras de la debensa adelante charrita,"['eres', 'una', 'mujer', 'con', 'garras', 'de', 'la', 'debensa', 'adelante', 'charrita']"
367,"doña, y del asesinato en lobby 33 que le pertenece al","['doña', 'y', 'del', 'asesinato', 'en', 'lobby', '33', 'que', 'le', 'pertenece', 'al']"
368,"oye mamarifles, mataron a un we en el congal de tu matador el","['oye', 'mamarifles', 'mataron', 'a', 'un', 'we', 'en', 'el', 'congal', 'de', 'tu', 'matador', 'el']"
369,"ojo aquí

fue en el edificio  que pertenecena","['ojo', 'aquí', 'fue', 'en', 'el', 'edificio', 'que', 'pertenecena']"
370,"235,7 mil","['235', '7', 'mil']"
371,¿que opinas del hombre asesinado en un edificio de,"['que', 'opinas', 'del', 'hombre', 'asesinado', 'en', 'un', 'edificio', 'de']"
372,¿vas a decir algo del asesinato de un hombre en el edificio de,"['vas', 'a', 'decir', 'algo', 'del', 'asesinato', 'de', 'un', 'hombre', 'en', 'el', 'edificio', 'de']"
373,y tu matador de,"['y', 'tu', 'matador', 'de']"
374,en respuesta a,"['en', 'respuesta', 'a']"
375,6.337,"['6', '337']"
376,en respuesta a,"['en', 'respuesta', 'a']"
377,en respuesta a,"['en', 'respuesta', 'a']"
378,en el edificio de,"['en', 'el', 'edificio', 'de']"
379,hola,['hola']
380,100,['100']
381,upsss otra involucrada en laventa a sobreprecio. entre,"['upsss', 'otra', 'involucrada', 'en', 'laventa', 'a', 'sobreprecio', 'entre']"
383,"con perseverancia, compromiso y mucho trabajo, los sueños se cumplen.","['con', 'perseverancia', 'compromiso', 'y', 'mucho', 'trabajo', 'los', 'sueños', 'se', 'cumplen']"
384,achaspm los de mc!,"['achaspm', 'los', 'de', 'mc']"
385,"y ni todo el dinero que tienes te va alcanzar para comprar la honestidad, eso es algo que no conoces y que jamás conocerás.","['y', 'ni', 'todo', 'el', 'dinero', 'que', 'tienes', 'te', 'va', 'alcanzar', 'para', 'comprar', 'la', 'honestidad', 'eso', 'es', 'algo', 'que', 'no', 'conoces', 'y', 'que', 'jamás', 'conocerás']"
386,"tu presidente amlo ya dijo que los militares no tuvieron la culpa, seguramente los estudiantes se dispararon solos","['tu', 'presidente', 'amlo', 'ya', 'dijo', 'que', 'los', 'militares', 'no', 'tuvieron', 'la', 'culpa', 'seguramente', 'los', 'estudiantes', 'se', 'dispararon', 'solos']"
387,"típico de morena, tirar la piedra y esconder la mano.","['típico', 'de', 'morena', 'tirar', 'la', 'piedra', 'y', 'esconder', 'la', 'mano']"
388,porque no demandas a,"['porque', 'no', 'demandas', 'a']"
389,"neta q lentos son, todo el poniente de la ciudad literalmente abandonado, la avenida malecón y patria d el zalate, lleno d pandillas, y uds? no usan eso. necesitan asesoría","['neta', 'q', 'lentos', 'son', 'todo', 'el', 'poniente', 'de', 'la', 'ciudad', 'literalmente', 'abandonado', 'la', 'avenida', 'malecón', 'y', 'patria', 'd', 'el', 'zalate', 'lleno', 'd', 'pandillas', 'y', 'uds', 'no', 'usan', 'eso', 'necesitan', 'asesoría']"
390,"acerquense a dios,
y veran como la paz y prosperidad llegaran a sus vidas porque todo lo de dios es siempre bueno.","['acerquense', 'a', 'dios', 'y', 'veran', 'como', 'la', 'paz', 'y', 'prosperidad', 'llegaran', 'a', 'sus', 'vidas', 'porque', 'todo', 'lo', 'de', 'dios', 'es', 'siempre', 'bueno']"
391,a partir de cuando? llevan 3 administraciones y mira que en una compitio,"['a', 'partir', 'de', 'cuando', 'llevan', '3', 'administraciones', 'y', 'mira', 'que', 'en', 'una', 'compitio']"
392,"ojalá sea clara, lomeli pierde todo no tiene carisma, es aburrido, está desfasado!","['ojalá', 'sea', 'clara', 'lomeli', 'pierde', 'todo', 'no', 'tiene', 'carisma', 'es', 'aburrido', 'está', 'desfasado']"
393,nombramiento del chayote de oro,"['nombramiento', 'del', 'chayote', 'de', 'oro']"
394,usted debería quitar esos mensajes en las bardas y esas lonas en apoyo a su persona para que no quede duda de que usted no los mando poner,"['usted', 'debería', 'quitar', 'esos', 'mensajes', 'en', 'las', 'bardas', 'y', 'esas', 'lonas', 'en', 'apoyo', 'a', 'su', 'persona', 'para', 'que', 'no', 'quede', 'duda', 'de', 'que', 'usted', 'no', 'los', 'mando', 'poner']"
396,en serio???,"['en', 'serio']"
397,"vete a un estado del sur, ahí si quieren a","['vete', 'a', 'un', 'estado', 'del', 'sur', 'ahí', 'si', 'quieren', 'a']"
398,ay no mame,"['ay', 'no', 'mame']"
399,tu culo,"['tu', 'culo']"
400,lo aplicaste vendiendo medicamentos a sobreprecio. tu honestidad es innegable,"['lo', 'aplicaste', 'vendiendo', 'medicamentos', 'a', 'sobreprecio', 'tu', 'honestidad', 'es', 'innegable']"
401,vamos clara cardenas!,"['vamos', 'clara', 'cardenas']"
402,estamos contigo clarita.,"['estamos', 'contigo', 'clarita']"
403,el burro hablando de orejas,"['el', 'burro', 'hablando', 'de', 'orejas']"
404,bardas las que puso lemus en para su informe de campaña y que casualmente borraron y solo dejaron un logo,"['bardas', 'las', 'que', 'puso', 'lemus', 'en', 'para', 'su', 'informe', 'de', 'campaña', 'y', 'que', 'casualmente', 'borraron', 'y', 'solo', 'dejaron', 'un', 'logo']"
405,"conforme avanza el proceso electoral rumbo al 2024, en jalisco, morena aumenta preferencias para derrotar a mc; igualmente,","['conforme', 'avanza', 'el', 'proceso', 'electoral', 'rumbo', 'al', '2024', 'en', 'jalisco', 'morena', 'aumenta', 'preferencias', 'para', 'derrotar', 'a', 'mc', 'igualmente']"
406,"pero aún les falta que la cdmx perdone a la judía católica cristiana por lo de la línea 12, la falta de mantenimiento del metro y lo del covid.
de jalisco y nl nunca votarán por","['pero', 'aún', 'les', 'falta', 'que', 'la', 'cdmx', 'perdone', 'a', 'la', 'judía', 'católica', 'cristiana', 'por', 'lo', 'de', 'la', 'línea', '12', 'la', 'falta', 'de', 'mantenimiento', 'del', 'metro', 'y', 'lo', 'del', 'covid', 'de', 'jalisco', 'y', 'nl', 'nunca', 'votarán', 'por']"
407,"claro que no los conoces doctor penicilina, los pagas y lo hacen sin jamás conocerse","['claro', 'que', 'no', 'los', 'conoces', 'doctor', 'penicilina', 'los', 'pagas', 'y', 'lo', 'hacen', 'sin', 'jamás', 'conocerse']"
408,manipulación de información para no caer en consecuencias pre electorales y post electorales.,"['manipulación', 'de', 'información', 'para', 'no', 'caer', 'en', 'consecuencias', 'pre', 'electorales', 'y', 'post', 'electorales']"
409,ten la seguridad.,"['ten', 'la', 'seguridad']"
410,en jalisco no quieren a lomeli,"['en', 'jalisco', 'no', 'quieren', 'a', 'lomeli']"
411,5.348,"['5', '348']"
413,"usted ni honesto ni integro, en pocas palabras una baratija","['usted', 'ni', 'honesto', 'ni', 'integro', 'en', 'pocas', 'palabras', 'una', 'baratija']"
414,no es muy honesto vender omeprazol a sobre precio,"['no', 'es', 'muy', 'honesto', 'vender', 'omeprazol', 'a', 'sobre', 'precio']"
415,de veras???????!!!!!!!!!,"['de', 'veras']"
416,que propones,"['que', 'propones']"
417,"wow!!! sitando al capital ?
ya sabemos a quien admiras y para q haces como q trabajas... 

xd","['wow', 'sitando', 'al', 'capital', 'ya', 'sabemos', 'a', 'quien', 'admiras', 'y', 'para', 'q', 'haces', 'como', 'q', 'trabajas', 'xd']"
418,ya deberían cortarle el internet...,"['ya', 'deberían', 'cortarle', 'el', 'internet']"
419,generación espontánea de publicidad electoral.,"['generación', 'espontánea', 'de', 'publicidad', 'electoral']"
420,"unas de las tareas de un regidor es proponer solución a los problemas del municipio, así que de cierta forma si le toca, a menos proponerlo.","['unas', 'de', 'las', 'tareas', 'de', 'un', 'regidor', 'es', 'proponer', 'solución', 'a', 'los', 'problemas', 'del', 'municipio', 'así', 'que', 'de', 'cierta', 'forma', 'si', 'le', 'toca', 'a', 'menos', 'proponerlo']"
421,cómo les gusta hacerse pendejos jajajajajajajajajjajajajajajjaja,"['cómo', 'les', 'gusta', 'hacerse', 'pendejos', 'jajajajajajajajajjajajajajajjaja']"
422,"tus bardas publicitarias me hacen odiarte mas, ahi dejalas ! esta funcionando tu estrategia","['tus', 'bardas', 'publicitarias', 'me', 'hacen', 'odiarte', 'mas', 'ahi', 'dejalas', 'esta', 'funcionando', 'tu', 'estrategia']"
423,mismas justificaciones de los morenos. pensé que eras diferente,"['mismas', 'justificaciones', 'de', 'los', 'morenos', 'pensé', 'que', 'eras', 'diferente']"
424,jjajajaja neta no sabes?  que barbaro,"['jjajajaja', 'neta', 'no', 'sabes', 'que', 'barbaro']"
425,"no te casas de leer tantos.tantos pero tantos, pero tantos tweet que te responden","['no', 'te', 'casas', 'de', 'leer', 'tantos', 'tantos', 'pero', 'tantos', 'pero', 'tantos', 'tweet', 'que', 'te', 'responden']"
427,no mames lomelí jajajaja jajajaja,"['no', 'mames', 'lomelí', 'jajajaja', 'jajajaja']"
429,ojalá vuelva a perder,"['ojalá', 'vuelva', 'a', 'perder']"
431,ya se lo bueno que va a perder,"['ya', 'se', 'lo', 'bueno', 'que', 'va', 'a', 'perder']"
432,típico de los de morena hacerse wey,"['típico', 'de', 'los', 'de', 'morena', 'hacerse', 'wey']"
433,jajajajajaja,['jajajajajaja']
434,eso es todo juncal¡,"['eso', 'es', 'todo', 'juncal']"
435,38,['38']
